file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\JsonAdapterAnnotationOnClassesTest.java,com.google.gson.functional.JsonAdapterAnnotationOnClassesTest$WithDelayedDelegatingFactory$Factory,"create/2[com.google.gson.Gson,com.google.gson.reflect.TypeToken<T>]",false,477,5,1,0,1,1,0,21,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1,0,false
D:\oodassignment2\projects\gson\gson\src\main\java\com\google\gson\internal\LinkedTreeMap.java,com.google.gson.internal.LinkedTreeMap$KeySet$Anonymous3,next/0,false,644,2,2,0,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\ReflectionAccessTest.java,com.google.gson.functional.ReflectionAccessTest,loadClassWithDifferentClassLoader/1[java.lang.Class<?>],false,47,0,1,1,0,1,5,5,1,2,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,10,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\ReflectionAccessTest.java,com.google.gson.functional.ReflectionAccessTest,"assertInaccessibleException/2[java.lang.String,java.lang.Class<?>]",false,118,2,4,2,2,3,4,14,1,1,2,4,0,0,0,0,1,0,4,0,1,1,1,0,0,0,27,10,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\ReflectionAccessTest.java,com.google.gson.functional.ReflectionAccessTest,testRestrictiveSecurityManager/0,false,55,6,9,0,9,3,18,47,0,7,0,18,1,1,0,0,2,0,6,1,8,0,2,2,0,0,53,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\ReflectionAccessTest.java,com.google.gson.functional.ReflectionAccessTest,testInaccessibleField/0,false,167,3,1,0,1,1,5,5,0,1,0,5,1,1,0,0,0,0,4,0,1,1,0,0,0,0,23,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\ReflectionAccessTest.java,com.google.gson.functional.ReflectionAccessTest,testSerializeInternalImplementationObject/0,false,149,4,3,0,3,1,9,9,0,4,0,9,1,1,0,0,0,0,5,0,4,1,0,0,0,0,61,1,0,true
D:\oodassignment2\projects\gson\extras\src\main\java\com\google\gson\typeadapters\RuntimeTypeAdapterFactory.java,com.google.gson.typeadapters.RuntimeTypeAdapterFactory,registerSubtype/1[java.lang.Class<? extends T>],false,239,3,1,0,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,true
D:\oodassignment2\projects\gson\extras\src\main\java\com\google\gson\typeadapters\RuntimeTypeAdapterFactory.java,com.google.gson.typeadapters.RuntimeTypeAdapterFactory,recognizeSubtypes/0,false,207,3,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,true
D:\oodassignment2\projects\gson\extras\src\main\java\com\google\gson\typeadapters\RuntimeTypeAdapterFactory.java,com.google.gson.typeadapters.RuntimeTypeAdapterFactory,"of/3[java.lang.Class<T>,java.lang.String,boolean]",false,182,2,1,0,1,1,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,true
D:\oodassignment2\projects\gson\extras\src\main\java\com\google\gson\typeadapters\RuntimeTypeAdapterFactory.java,com.google.gson.typeadapters.RuntimeTypeAdapterFactory,"of/2[java.lang.Class<T>,java.lang.String]",false,190,2,1,0,1,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,true
D:\oodassignment2\projects\gson\extras\src\main\java\com\google\gson\typeadapters\RuntimeTypeAdapterFactory.java,com.google.gson.typeadapters.RuntimeTypeAdapterFactory,of/1[java.lang.Class<T>],false,198,2,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,9,0,true
D:\oodassignment2\projects\gson\extras\src\main\java\com\google\gson\typeadapters\RuntimeTypeAdapterFactory.java,com.google.gson.typeadapters.RuntimeTypeAdapterFactory,"registerSubtype/2[java.lang.Class<? extends T>,java.lang.String]",false,219,3,0,0,0,5,4,11,1,0,2,4,0,0,0,2,0,0,1,0,0,0,1,0,0,0,26,1,0,true
D:\oodassignment2\projects\gson\extras\src\main\java\com\google\gson\typeadapters\RuntimeTypeAdapterFactory.java,com.google.gson.typeadapters.RuntimeTypeAdapterFactory,"create/2[com.google.gson.Gson,com.google.gson.reflect.TypeToken<R>]",false,244,5,6,0,6,5,12,62,3,6,2,12,0,0,1,1,0,0,0,0,6,0,1,1,0,0,56,1,0,false
D:\oodassignment2\projects\gson\extras\src\main\java\com\google\gson\typeadapters\RuntimeTypeAdapterFactory.java,com.google.gson.typeadapters.RuntimeTypeAdapterFactory,"RuntimeTypeAdapterFactory/3[java.lang.Class<?>,java.lang.String,boolean]",true,166,0,0,0,0,3,0,8,0,0,3,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,13,2,0,false
D:\oodassignment2\projects\gson\proto\target\generated-test-sources\protobuf\java\com\google\gson\protobuf\generated\Bag.java,com.google.gson.protobuf.generated.Bag$ProtoWithAnnotations$InnerMessage$Type,(initializer 12),false,3576,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,8,0,false
D:\oodassignment2\projects\gson\proto\target\generated-test-sources\protobuf\java\com\google\gson\protobuf\generated\Bag.java,com.google.gson.protobuf.generated.Bag$ProtoWithAnnotations$InnerMessage$Type,valueOf/1[int],false,3609,1,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,true
D:\oodassignment2\projects\gson\proto\target\generated-test-sources\protobuf\java\com\google\gson\protobuf\generated\Bag.java,com.google.gson.protobuf.generated.Bag$ProtoWithAnnotations$InnerMessage$Type,getDescriptor/0,false,3647,2,4,3,1,1,3,3,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,25,0,false
D:\oodassignment2\projects\gson\proto\target\generated-test-sources\protobuf\java\com\google\gson\protobuf\generated\Bag.java,com.google.gson.protobuf.generated.Bag$ProtoWithAnnotations$InnerMessage$Type,getNumber/0,false,3599,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,false
D:\oodassignment2\projects\gson\proto\target\generated-test-sources\protobuf\java\com\google\gson\protobuf\generated\Bag.java,com.google.gson.protobuf.generated.Bag$ProtoWithAnnotations$InnerMessage$Type,internalGetValueMap/0,false,3627,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
D:\oodassignment2\projects\gson\proto\target\generated-test-sources\protobuf\java\com\google\gson\protobuf\generated\Bag.java,com.google.gson.protobuf.generated.Bag$ProtoWithAnnotations$InnerMessage$Type,forNumber/1[int],false,3617,1,4,4,0,4,0,12,4,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,27,9,0,true
D:\oodassignment2\projects\gson\proto\target\generated-test-sources\protobuf\java\com\google\gson\protobuf\generated\Bag.java,com.google.gson.protobuf.generated.Bag$ProtoWithAnnotations$InnerMessage$Type,Type/1[int],true,3664,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,false
D:\oodassignment2\projects\gson\proto\target\generated-test-sources\protobuf\java\com\google\gson\protobuf\generated\Bag.java,com.google.gson.protobuf.generated.Bag$ProtoWithAnnotations$InnerMessage$Type,valueOf/1[com.google.protobuf.Descriptors.EnumValueDescriptor],false,3654,2,1,0,1,2,3,6,1,0,1,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,8,9,0,false
D:\oodassignment2\projects\gson\proto\target\generated-test-sources\protobuf\java\com\google\gson\protobuf\generated\Bag.java,com.google.gson.protobuf.generated.Bag$ProtoWithAnnotations$InnerMessage$Type,getDescriptorForType/0,false,3643,2,1,0,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,false
D:\oodassignment2\projects\gson\proto\target\generated-test-sources\protobuf\java\com\google\gson\protobuf\generated\Bag.java,com.google.gson.protobuf.generated.Bag$ProtoWithAnnotations$InnerMessage$Type,getValueDescriptor/0,false,3639,2,1,0,1,1,4,3,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,false
D:\oodassignment2\projects\gson\shrinker-test\src\main\java\com\example\ClassWithAdapter.java,com.example.ClassWithAdapter,ClassWithAdapter/1[int],true,36,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\oodassignment2\projects\gson\shrinker-test\src\main\java\com\example\ClassWithAdapter.java,com.example.ClassWithAdapter,toString/0,false,41,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\common\TestTypes.java,com.google.gson.common.TestTypes$ArrayOfObjects,getExpectedJson/0,false,338,1,3,2,1,3,3,15,1,2,0,3,0,0,1,0,0,0,3,0,3,0,2,0,0,0,14,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\common\TestTypes.java,com.google.gson.common.TestTypes$ArrayOfObjects,ArrayOfObjects/0,true,331,1,4,3,1,2,0,6,0,1,0,0,0,0,1,0,0,0,1,3,3,2,1,0,0,0,7,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java,com.google.gson.reflect.TypeTokenTest,testTypeTokenNonAnonymousSubclass/0,false,303,3,3,0,3,1,4,5,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java,com.google.gson.reflect.TypeTokenTest,testIsAssignableFromWithBasicWildcards/0,false,77,2,2,0,2,1,13,12,0,5,0,13,0,0,0,0,0,1,6,1,6,1,0,0,0,1,30,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java,com.google.gson.reflect.TypeTokenTest,testIsAssignableFromWithNestedWildcards/0,false,104,2,2,0,2,1,8,8,0,2,0,8,0,0,0,0,0,0,3,0,2,0,0,0,0,0,15,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java,com.google.gson.reflect.TypeTokenTest,testArrayFactory/0,false,117,3,3,0,3,1,6,18,0,4,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,1,14,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java,com.google.gson.reflect.TypeTokenTest,testParameterizedFactory/0,false,134,7,4,0,4,1,11,40,0,11,0,11,0,0,0,0,0,0,0,0,11,0,0,7,1,0,23,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java,com.google.gson.reflect.TypeTokenTest,testIsAssignableFromWithTypeParameters/0,false,63,2,2,0,2,1,8,8,0,2,0,8,0,0,0,0,0,0,3,0,2,0,0,0,0,0,14,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java,com.google.gson.reflect.TypeTokenTest,testTypeTokenRaw/0,false,450,2,0,0,0,1,4,6,0,1,0,4,0,0,0,0,0,0,5,0,1,1,0,1,0,1,30,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java,com.google.gson.reflect.TypeTokenTest,testIsAssignableFromRawTypes/0,false,54,2,8,0,8,1,11,6,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java,com.google.gson.reflect.TypeTokenTest,createTypeTokenTypeVariable/0,false,330,2,1,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,10,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java,com.google.gson.reflect.TypeTokenTest,testTypeTokenTypeVariable/0,false,344,4,6,0,6,1,16,73,0,6,0,16,0,0,0,0,0,0,5,1,6,2,0,0,1,1,59,1,0,true
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java,com.google.gson.reflect.TypeTokenTest,testParameterizedFactory_Invalid/0,false,183,12,2,0,2,1,8,31,0,2,0,8,0,0,0,0,0,0,17,3,12,7,0,0,1,13,42,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\reflect\TypeTokenTest.java,com.google.gson.reflect.TypeTokenTest,testTypeTokenSubSubClass/0,false,314,6,0,0,0,1,4,16,0,1,0,4,0,0,0,0,0,0,3,0,3,0,0,1,3,3,22,1,0,true
D:\oodassignment2\projects\gson\gson\src\main\java\com\google\gson\JsonDeserializationContext.java,com.google.gson.JsonDeserializationContext,"deserialize/2[com.google.gson.JsonElement,java.lang.reflect.Type]",false,30,2,4,4,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,1,0,true
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\MapTest.java,com.google.gson.functional.MapTest$MapClass,"addSub/2[java.lang.String,com.google.gson.common.TestTypes.Sub]",false,693,1,2,2,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\MapTest.java,com.google.gson.functional.MapTest$MapClass,"addBase/2[java.lang.String,com.google.gson.common.TestTypes.Base]",false,689,1,2,2,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\Java17RecordTest.java,com.google.gson.functional.Java17RecordTest$Anonymous1,"write/2[com.google.gson.stream.JsonWriter,java.lang.Byte]",false,271,1,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\Java17RecordTest.java,com.google.gson.functional.Java17RecordTest$Anonymous1,read/1[com.google.gson.stream.JsonReader],false,264,1,56,0,56,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
D:\oodassignment2\projects\gson\extras\src\main\java\com\google\gson\typeadapters\PostConstructAdapterFactory.java,com.google.gson.typeadapters.PostConstructAdapterFactory,"create/2[com.google.gson.Gson,com.google.gson.reflect.TypeToken<T>]",false,33,6,3,0,3,5,6,12,2,2,2,6,0,0,2,2,0,2,0,0,3,0,3,0,0,0,9,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testNameInArray/0,false,130,3,6,0,6,1,10,11,0,2,0,10,0,0,0,0,0,0,5,1,3,0,0,0,0,2,23,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testNestedArray/0,false,48,3,5,0,5,1,6,12,0,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testBoolMaisValue/0,false,210,2,2,0,2,1,3,5,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testBeginObject/0,false,190,2,2,0,2,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testValueString/0,false,196,2,2,0,2,1,3,5,0,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,11,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testStrictNansAndInfinities/0,false,233,3,5,0,5,7,5,41,0,1,0,5,0,0,0,0,6,0,0,0,1,0,1,0,0,0,16,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testObject/0,false,62,4,7,0,7,1,8,8,0,1,0,8,0,0,0,0,0,0,3,2,1,0,0,0,0,0,11,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testSerializeNullsTrue/0,false,167,4,8,0,8,1,9,9,0,1,0,9,0,0,0,0,0,0,2,0,1,0,0,0,0,0,14,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testJsonValue/0,false,307,2,3,0,3,2,3,10,0,1,0,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,13,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testNestedObject/0,false,72,3,6,0,6,1,7,15,0,1,0,7,0,0,0,0,0,0,4,0,1,0,0,0,0,0,12,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testStrictBoxedNansAndInfinities/0,false,270,3,4,0,4,7,6,41,0,1,0,6,0,0,0,0,6,0,0,0,1,0,1,0,0,0,17,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testBoolValue/0,false,203,2,2,0,2,1,3,5,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testNameAsTopLevelValue/0,false,117,2,3,0,3,1,7,9,0,2,0,7,0,0,0,0,0,0,4,1,3,0,0,0,0,2,27,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testSerializeNullsFalse/0,false,156,4,8,0,8,1,9,9,0,1,0,9,0,0,0,0,0,0,2,0,1,0,0,0,0,0,14,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testOverrides/0,false,323,4,1,0,1,1,2,4,0,1,0,2,0,0,0,0,0,0,11,0,1,0,0,0,0,0,26,1,0,true
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testEmptyWriter/0,false,178,2,2,0,2,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testPrematureClose/0,false,104,3,4,0,4,2,7,12,0,1,0,7,0,0,0,0,1,0,1,0,1,0,1,0,0,0,14,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testTwoNames/0,false,147,2,3,0,3,1,7,7,0,2,0,7,0,0,0,0,0,0,3,0,2,0,0,0,0,1,19,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testArray/0,false,37,3,6,0,6,1,7,9,0,1,0,7,0,0,0,0,0,0,1,3,1,0,0,0,0,0,11,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testBeginArray/0,false,184,2,2,0,2,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testLenientNansAndInfinities/0,false,217,4,8,0,8,1,9,13,0,1,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\internal\bind\JsonTreeWriterTest.java,com.google.gson.internal.bind.JsonTreeWriterTest,testWriteAfterClose/0,false,89,3,6,0,6,2,6,14,0,1,0,6,0,0,0,0,1,0,1,0,1,0,1,0,0,0,13,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\common\TestTypes.java,com.google.gson.common.TestTypes$ClassWithSerializedNameFields,getExpectedJson/0,false,415,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\common\TestTypes.java,com.google.gson.common.TestTypes$ClassWithSerializedNameFields,ClassWithSerializedNameFields/0,true,406,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\common\TestTypes.java,com.google.gson.common.TestTypes$ClassWithSerializedNameFields,"ClassWithSerializedNameFields/2[int,int]",true,410,0,2,2,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\NamingPolicyTest.java,com.google.gson.functional.NamingPolicyTest$Anonymous1,translateName/1[java.lang.reflect.Field],false,168,0,2,0,2,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
D:\oodassignment2\projects\gson\shrinker-test\src\main\java\com\example\GenericClasses.java,com.example.GenericClasses$DummyClass,DummyClass/1[java.lang.String],true,47,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,false
D:\oodassignment2\projects\gson\shrinker-test\src\main\java\com\example\GenericClasses.java,com.example.GenericClasses$DummyClass,toString/0,false,52,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\JsonAdapterSerializerDeserializerTest.java,com.google.gson.functional.JsonAdapterSerializerDeserializerTest$UserSerializer,"serialize/3[com.google.gson.functional.JsonAdapterSerializerDeserializerTest.User,java.lang.reflect.Type,com.google.gson.JsonSerializationContext]",false,88,4,1,0,1,1,0,3,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
D:\oodassignment2\projects\gson\gson\src\main\java\com\google\gson\internal\NumberLimits.java,com.google.gson.internal.NumberLimits,parseBigDecimal/1[java.lang.String],false,21,1,5,4,1,2,3,8,1,1,1,3,1,1,0,0,0,0,1,1,1,1,1,0,0,0,15,9,0,false
D:\oodassignment2\projects\gson\gson\src\main\java\com\google\gson\internal\NumberLimits.java,com.google.gson.internal.NumberLimits,NumberLimits/0,true,11,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
D:\oodassignment2\projects\gson\gson\src\main\java\com\google\gson\internal\NumberLimits.java,com.google.gson.internal.NumberLimits,checkNumberStringLength/1[java.lang.String],false,15,0,2,2,0,2,2,5,0,0,1,2,0,0,0,0,0,0,2,2,0,1,1,0,0,0,24,10,0,false
D:\oodassignment2\projects\gson\gson\src\main\java\com\google\gson\internal\NumberLimits.java,com.google.gson.internal.NumberLimits,parseBigInteger/1[java.lang.String],false,32,1,3,2,1,1,1,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\StringTest.java,com.google.gson.functional.StringTest,testStringValueSerialization/0,false,40,2,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\StringTest.java,com.google.gson.functional.StringTest,testEscapedBackslashInStringDeserialization/0,false,95,2,1,0,1,1,3,4,0,1,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,9,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\StringTest.java,com.google.gson.functional.StringTest,testStringWithEscapedSlashDeserialization/0,false,131,2,1,0,1,1,3,6,0,3,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,11,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\StringTest.java,com.google.gson.functional.StringTest,testStringValueDeserialization/0,false,46,2,1,0,1,1,3,5,0,2,0,3,0,0,0,0,0,0,3,0,2,1,0,0,0,0,8,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\StringTest.java,com.google.gson.functional.StringTest,testSingleQuoteInStringSerialization/0,false,53,2,2,0,2,1,4,5,0,2,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,13,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\StringTest.java,com.google.gson.functional.StringTest,testEscapedCtrlNInStringSerialization/0,false,60,2,1,0,1,1,3,5,0,2,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,11,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\StringTest.java,com.google.gson.functional.StringTest,testEscapedCtrlRInStringDeserialization/0,false,81,2,1,0,1,1,3,5,0,2,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,11,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\StringTest.java,com.google.gson.functional.StringTest,testEscapedBackslashInStringSerialization/0,false,88,2,1,0,1,1,3,5,0,2,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,10,1,0,false
D:\oodassignment2\projects\gson\gson\src\test\java\com\google\gson\functional\StringTest.java,com.google.gson.functional.StringTest,testEscapingQuotesInStringSerialization/0,false,108,2,2,0,2,1,4,6,0,3,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,13,1,0,false
